,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
0,0.0,63.06518224847292,126.13036449694584,63.06518224847292,89.18763604932137,141.0180345209985,199.4296169587934,260.0244077092817,227.38474829335047,178.37527209864274,141.0180345209985,126.13036449694584,141.0180345209985,178.37527209864274,227.38474829335047,282.036069041997,480.2901188843261,423.05410356299546,367.7300439304974,315.3259112423646,267.5629081479641,227.38474829335047,189.19554674541877,199.4296169587934,227.38474829335047,267.5629081479641,315.3259112423646,367.7300439304974,423.05410356299546,454.76949658670094,403.8141969933168,356.7505441972855,282.036069041997,260.0244077092817,252.2607289938917,260.0244077092817,282.036069041997,315.3259112423646,356.7505441972855,403.8141969933168,454.76949658670094,403.8141969933168,367.7300439304974,339.6164,321.5705949132487,315.3259112423646,321.5705949132487,339.6164,367.7300439304974,403.8141969933168,445.93818024660686,492.5548192171297,492.5548192171297,454.76949658670094,423.05410356299546,398.8592339175868,383.6105275474395,378.39109349083753,383.6105275474395,423.05410356299546,454.76949658670094,492.5548192171297,535.1258162959282,542.5072107266867,508.44775423061094,480.2901188843261,459.1214569563859,445.93818024660686,441.45627573931046,445.93818024660686,459.1214569563859,480.2901188843261,508.44775423061094,542.5072107266867,581.4322514470743,564.072138083994,538.8291533300853,520.0488154185634,508.44775423061094,504.5214579877834,508.44775423061094,538.8291533300853,564.072138083994,594.9557394218045,598.2888508763801,581.4322514470743,571.0795140667494,598.2888508763801,621.1200122095657,649.2957912042161,658.419832714362,679.2328
1,63.06518224847292,0.0,63.06518224847292,89.18763604932137,63.06518224847292,89.18763604932137,141.0180345209985,199.4296169587934,282.036069041997,227.38474829335047,178.37527209864274,141.0180345209985,126.13036449694584,141.0180345209985,178.37527209864274,227.38474829335047,538.8291533300853,480.2901188843261,423.05410356299546,367.7300439304974,315.3259112423646,267.5629081479641,199.4296169587934,189.19554674541877,199.4296169587934,227.38474829335047,267.5629081479641,315.3259112423646,367.7300439304974,508.44775423061094,454.76949658670094,403.8141969933168,315.3259112423646,282.036069041997,260.0244077092817,252.2607289938917,260.0244077092817,282.036069041997,315.3259112423646,356.7505441972855,403.8141969933168,445.93818024660686,403.8141969933168,367.7300439304974,339.6164,321.5705949132487,315.3259112423646,321.5705949132487,339.6164,367.7300439304974,403.8141969933168,445.93818024660686,535.1258162959282,492.5548192171297,454.76949658670094,423.05410356299546,398.8592339175868,383.6105275474395,378.39109349083753,398.8592339175868,423.05410356299546,454.76949658670094,492.5548192171297,581.4322514470743,542.5072107266867,508.44775423061094,480.2901188843261,459.1214569563859,445.93818024660686,441.45627573931046,445.93818024660686,459.1214569563859,480.2901188843261,508.44775423061094,542.5072107266867,594.9557394218045,564.072138083994,538.8291533300853,520.0488154185634,508.44775423061094,504.5214579877834,520.0488154185634,538.8291533300853,564.072138083994,621.1200122095657,598.2888508763801,581.4322514470743,581.4322514470743,598.2888508763801,621.1200122095657,643.1411898264975,658.419832714362
2,126.13036449694584,63.06518224847292,0.0,141.0180345209985,89.18763604932137,63.06518224847292,89.18763604932137,141.0180345209985,339.6164,282.036069041997,227.38474829335047,178.37527209864274,141.0180345209985,126.13036449694584,141.0180345209985,178.37527209864274,598.2888508763801,538.8291533300853,480.2901188843261,423.05410356299546,367.7300439304974,315.3259112423646,227.38474829335047,199.4296169587934,189.19554674541877,199.4296169587934,227.38474829335047,267.5629081479641,315.3259112423646,564.072138083994,508.44775423061094,454.76949658670094,356.7505441972855,315.3259112423646,282.036069041997,260.0244077092817,252.2607289938917,260.0244077092817,282.036069041997,315.3259112423646,356.7505441972855,492.5548192171297,445.93818024660686,403.8141969933168,367.7300439304974,339.6164,321.5705949132487,315.3259112423646,321.5705949132487,339.6164,367.7300439304974,403.8141969933168,581.4322514470743,535.1258162959282,492.5548192171297,454.76949658670094,423.05410356299546,398.8592339175868,383.6105275474395,383.6105275474395,398.8592339175868,423.05410356299546,454.76949658670094,624.3134523452496,581.4322514470743,542.5072107266867,508.44775423061094,480.2901188843261,459.1214569563859,445.93818024660686,441.45627573931046,445.93818024660686,459.1214569563859,480.2901188843261,508.44775423061094,630.6518224847292,594.9557394218045,564.072138083994,538.8291533300853,520.0488154185634,508.44775423061094,508.44775423061094,520.0488154185634,538.8291533300853,649.2957912042161,621.1200122095657,598.2888508763801,571.0795140667494,581.4322514470743,598.2888508763801,633.7972376204739,643.1411898264975
3,63.06518224847292,89.18763604932137,141.0180345209985,0.0,63.06518224847292,126.13036449694584,189.19554674541877,252.2607289938917,199.4296169587934,141.0180345209985,89.18763604932137,63.06518224847292,89.18763604932137,141.0180345209985,199.4296169587934,260.0244077092817,459.1214569563859,398.8592339175868,339.6164,282.036069041997,227.38474829335047,178.37527209864274,126.13036449694584,141.0180345209985,178.37527209864274,227.38474829335047,282.036069041997,339.6164,398.8592339175868,423.05410356299546,367.7300439304974,315.3259112423646,227.38474829335047,199.4296169587934,189.19554674541877,199.4296169587934,227.38474829335047,267.5629081479641,315.3259112423646,367.7300439304974,423.05410356299546,356.7505441972855,315.3259112423646,282.036069041997,260.0244077092817,252.2607289938917,260.0244077092817,282.036069041997,315.3259112423646,356.7505441972855,403.8141969933168,454.76949658670094,445.93818024660686,403.8141969933168,367.7300439304974,339.6164,321.5705949132487,315.3259112423646,321.5705949132487,367.7300439304974,403.8141969933168,445.93818024660686,492.5548192171297,492.5548192171297,454.76949658670094,423.05410356299546,398.8592339175868,383.6105275474395,378.39109349083753,383.6105275474395,398.8592339175868,423.05410356299546,454.76949658670094,492.5548192171297,535.1258162959282,508.44775423061094,480.2901188843261,459.1214569563859,445.93818024660686,441.45627573931046,445.93818024660686,480.2901188843261,508.44775423061094,542.5072107266867,538.8291533300853,520.0488154185634,508.44775423061094,538.8291533300853,564.072138083994,594.9557394218045,598.2888508763801,621.1200122095657
4,89.18763604932137,63.06518224847292,89.18763604932137,63.06518224847292,0.0,63.06518224847292,126.13036449694584,189.19554674541877,260.0244077092817,199.4296169587934,141.0180345209985,89.18763604932137,63.06518224847292,89.18763604932137,141.0180345209985,199.4296169587934,520.0488154185634,459.1214569563859,398.8592339175868,339.6164,282.036069041997,227.38474829335047,141.0180345209985,126.13036449694584,141.0180345209985,178.37527209864274,227.38474829335047,282.036069041997,339.6164,480.2901188843261,423.05410356299546,367.7300439304974,267.5629081479641,227.38474829335047,199.4296169587934,189.19554674541877,199.4296169587934,227.38474829335047,267.5629081479641,315.3259112423646,367.7300439304974,403.8141969933168,356.7505441972855,315.3259112423646,282.036069041997,260.0244077092817,252.2607289938917,260.0244077092817,282.036069041997,315.3259112423646,356.7505441972855,403.8141969933168,492.5548192171297,445.93818024660686,403.8141969933168,367.7300439304974,339.6164,321.5705949132487,315.3259112423646,339.6164,367.7300439304974,403.8141969933168,445.93818024660686,535.1258162959282,492.5548192171297,454.76949658670094,423.05410356299546,398.8592339175868,383.6105275474395,378.39109349083753,383.6105275474395,398.8592339175868,423.05410356299546,454.76949658670094,492.5548192171297,542.5072107266867,508.44775423061094,480.2901188843261,459.1214569563859,445.93818024660686,441.45627573931046,459.1214569563859,480.2901188843261,508.44775423061094,564.072138083994,538.8291533300853,520.0488154185634,520.0488154185634,538.8291533300853,564.072138083994,581.4322514470743,598.2888508763801
5,141.0180345209985,89.18763604932137,63.06518224847292,126.13036449694584,63.06518224847292,0.0,63.06518224847292,126.13036449694584,321.5705949132487,260.0244077092817,199.4296169587934,141.0180345209985,89.18763604932137,63.06518224847292,89.18763604932137,141.0180345209985,581.4322514470743,520.0488154185634,459.1214569563859,398.8592339175868,339.6164,282.036069041997,178.37527209864274,141.0180345209985,126.13036449694584,141.0180345209985,178.37527209864274,227.38474829335047,282.036069041997,538.8291533300853,480.2901188843261,423.05410356299546,315.3259112423646,267.5629081479641,227.38474829335047,199.4296169587934,189.19554674541877,199.4296169587934,227.38474829335047,267.5629081479641,315.3259112423646,454.76949658670094,403.8141969933168,356.7505441972855,315.3259112423646,282.036069041997,260.0244077092817,252.2607289938917,260.0244077092817,282.036069041997,315.3259112423646,356.7505441972855,542.5072107266867,492.5548192171297,445.93818024660686,403.8141969933168,367.7300439304974,339.6164,321.5705949132487,321.5705949132487,339.6164,367.7300439304974,403.8141969933168,581.4322514470743,535.1258162959282,492.5548192171297,454.76949658670094,423.05410356299546,398.8592339175868,383.6105275474395,378.39109349083753,383.6105275474395,398.8592339175868,423.05410356299546,454.76949658670094,581.4322514470743,542.5072107266867,508.44775423061094,480.2901188843261,459.1214569563859,445.93818024660686,445.93818024660686,459.1214569563859,480.2901188843261,594.9557394218045,564.072138083994,538.8291533300853,508.44775423061094,520.0488154185634,538.8291533300853,571.0795140667494,581.4322514470743
6,199.4296169587934,141.0180345209985,89.18763604932137,189.19554674541877,126.13036449694584,63.06518224847292,0.0,63.06518224847292,383.6105275474395,321.5705949132487,260.0244077092817,199.4296169587934,141.0180345209985,89.18763604932137,63.06518224847292,89.18763604932137,643.1411898264975,581.4322514470743,520.0488154185634,459.1214569563859,398.8592339175868,339.6164,227.38474829335047,178.37527209864274,141.0180345209985,126.13036449694584,141.0180345209985,178.37527209864274,227.38474829335047,598.2888508763801,538.8291533300853,480.2901188843261,367.7300439304974,315.3259112423646,267.5629081479641,227.38474829335047,199.4296169587934,189.19554674541877,199.4296169587934,227.38474829335047,267.5629081479641,508.44775423061094,454.76949658670094,403.8141969933168,356.7505441972855,315.3259112423646,282.036069041997,260.0244077092817,252.2607289938917,260.0244077092817,282.036069041997,315.3259112423646,594.9557394218045,542.5072107266867,492.5548192171297,445.93818024660686,403.8141969933168,367.7300439304974,339.6164,315.3259112423646,321.5705949132487,339.6164,367.7300439304974,630.6518224847292,581.4322514470743,535.1258162959282,492.5548192171297,454.76949658670094,423.05410356299546,398.8592339175868,383.6105275474395,378.39109349083753,383.6105275474395,398.8592339175868,423.05410356299546,624.3134523452496,581.4322514470743,542.5072107266867,508.44775423061094,480.2901188843261,459.1214569563859,441.45627573931046,445.93818024660686,459.1214569563859,630.6518224847292,594.9557394218045,564.072138083994,504.5214579877834,508.44775423061094,520.0488154185634,567.5866402362562,571.0795140667494
7,260.0244077092817,199.4296169587934,141.0180345209985,252.2607289938917,189.19554674541877,126.13036449694584,63.06518224847292,0.0,445.93818024660686,383.6105275474395,321.5705949132487,260.0244077092817,199.4296169587934,141.0180345209985,89.18763604932137,63.06518224847292,705.0901726049925,643.1411898264975,581.4322514470743,520.0488154185634,459.1214569563859,398.8592339175868,282.036069041997,227.38474829335047,178.37527209864274,141.0180345209985,126.13036449694584,141.0180345209985,178.37527209864274,658.419832714362,598.2888508763801,538.8291533300853,423.05410356299546,367.7300439304974,315.3259112423646,267.5629081479641,227.38474829335047,199.4296169587934,189.19554674541877,199.4296169587934,227.38474829335047,564.072138083994,508.44775423061094,454.76949658670094,403.8141969933168,356.7505441972855,315.3259112423646,282.036069041997,260.0244077092817,252.2607289938917,260.0244077092817,282.036069041997,649.2957912042161,594.9557394218045,542.5072107266867,492.5548192171297,445.93818024660686,403.8141969933168,367.7300439304974,321.5705949132487,315.3259112423646,321.5705949132487,339.6164,682.1542448800515,630.6518224847292,581.4322514470743,535.1258162959282,492.5548192171297,454.76949658670094,423.05410356299546,398.8592339175868,383.6105275474395,378.39109349083753,383.6105275474395,398.8592339175868,670.392083007952,624.3134523452496,581.4322514470743,542.5072107266867,508.44775423061094,480.2901188843261,445.93818024660686,441.45627573931046,445.93818024660686,670.392083007952,630.6518224847292,594.9557394218045,508.44775423061094,504.5214579877834,508.44775423061094,571.0795140667494,567.5866402362562
8,227.38474829335047,282.036069041997,339.6164,199.4296169587934,260.0244077092817,321.5705949132487,383.6105275474395,445.93818024660686,0.0,63.06518224847292,126.13036449694584,189.19554674541877,252.2607289938917,315.3259112423646,378.39109349083753,441.45627573931046,260.0244077092817,199.4296169587934,141.0180345209985,89.18763604932137,63.06518224847292,89.18763604932137,199.4296169587934,260.0244077092817,321.5705949132487,383.6105275474395,445.93818024660686,508.44775423061094,571.0795140667494,227.38474829335047,178.37527209864274,141.0180345209985,141.0180345209985,178.37527209864274,227.38474829335047,282.036069041997,339.6164,398.8592339175868,459.1214569563859,520.0488154185634,581.4322514470743,199.4296169587934,189.19554674541877,199.4296169587934,227.38474829335047,267.5629081479641,315.3259112423646,367.7300439304974,423.05410356299546,480.2901188843261,538.8291533300853,598.2888508763801,282.036069041997,260.0244077092817,252.2607289938917,260.0244077092817,282.036069041997,315.3259112423646,356.7505441972855,454.76949658670094,508.44775423061094,564.072138083994,621.1200122095657,339.6164,321.5705949132487,315.3259112423646,321.5705949132487,339.6164,367.7300439304974,403.8141969933168,445.93818024660686,492.5548192171297,542.5072107266867,594.9557394218045,649.2957912042161,383.6105275474395,378.39109349083753,383.6105275474395,398.8592339175868,423.05410356299546,454.76949658670094,535.1258162959282,581.4322514470743,630.6518224847292,441.45627573931046,445.93818024660686,459.1214569563859,581.4322514470743,624.3134523452496,670.392083007952,630.6518224847292,670.392083007952
9,178.37527209864274,227.38474829335047,282.036069041997,141.0180345209985,199.4296169587934,260.0244077092817,321.5705949132487,383.6105275474395,63.06518224847292,0.0,63.06518224847292,126.13036449694584,189.19554674541877,252.2607289938917,315.3259112423646,378.39109349083753,321.5705949132487,260.0244077092817,199.4296169587934,141.0180345209985,89.18763604932137,63.06518224847292,141.0180345209985,199.4296169587934,260.0244077092817,321.5705949132487,383.6105275474395,445.93818024660686,508.44775423061094,282.036069041997,227.38474829335047,178.37527209864274,126.13036449694584,141.0180345209985,178.37527209864274,227.38474829335047,282.036069041997,339.6164,398.8592339175868,459.1214569563859,520.0488154185634,227.38474829335047,199.4296169587934,189.19554674541877,199.4296169587934,227.38474829335047,267.5629081479641,315.3259112423646,367.7300439304974,423.05410356299546,480.2901188843261,538.8291533300853,315.3259112423646,282.036069041997,260.0244077092817,252.2607289938917,260.0244077092817,282.036069041997,315.3259112423646,403.8141969933168,454.76949658670094,508.44775423061094,564.072138083994,367.7300439304974,339.6164,321.5705949132487,315.3259112423646,321.5705949132487,339.6164,367.7300439304974,403.8141969933168,445.93818024660686,492.5548192171297,542.5072107266867,594.9557394218045,398.8592339175868,383.6105275474395,378.39109349083753,383.6105275474395,398.8592339175868,423.05410356299546,492.5548192171297,535.1258162959282,581.4322514470743,445.93818024660686,441.45627573931046,445.93818024660686,542.5072107266867,581.4322514470743,624.3134523452496,594.9557394218045,630.6518224847292
